"","survey_id","DOW","lake_name","SURVEY_START","year","month","doy","ceratophyllum_demersum","potamogeton_crispus","elodea_canadensis","heteranthera_dubia","najas_sp","potamogeton_foliosus","potamogeton_zosteriformis","ranunculus_aquatilis","stuckenia_pectinata","chara_sp","eleocharis_acicularis","myriophyllum_spicatum","myriophyllum_sibiricum","potamogeton_pusillus","potamogeton_richardsonii","vallisneria_americana","potamogeton_nodosus","zannichellia_palustris","potamogeton_praelongus","potamogeton_amplifolius","elodea_sp","potamogeton_robbinsii","myriophyllum_spicatum_x_sibiricum","nitella_sp","myriophyllum_sp","potamogeton_illinoensis","utricularia_vulgaris","najas_flexilis","potamogeton_friesii","aquatic_moss","potamogeton_gramineus","utricularia_gibba","najas_guadalupensis","lychnothamnus_barbatus","ceratophyllum_echinatum","utricularia_minor","utricularia_macrorhiza","elodea_nuttallii","najas_gracillima","potamogeton_obtusifolius","potamogeton_sp","potamogeton_epihydrus","utricularia_sp","potamogeton_strictifolius","nitellopsis_obtusa","fontinalis_sp","tolypella_intricata","chara_globularis","nitella_flexilis","veronica_catenata","utricularia_intermedia","bidens_beckii","myriophyllum_alterniflorum","hippuris_vulgaris","isoetes_echinospora","stuckenia_filiformis","nitella_mucronata","potamogeton_perfoliatus","potamogeton_pulcher","drepanocladus_sp","najas_minor","nitella_furcata","juncus_pelocarpus","nitella_tenuissima","ranunculus_sp","myriophyllum_verticillatum","najas_marina","stuckenia_vaginata","fontinalis_antipyretica","potamogeton_alpinus","ranunculus_flabellaris","chara_contraria","chara_braunii","ranunculus_flammula","nitella_macounii","isoetes_lacustris","lobelia_dortmanna","myriophyllum_tenellum","utricularia_geminiscapa","potamogeton_spirillus","callitriche_sp","ceratophyllum_sp","chara_canescens","characeae_taxa","drepanocladus_aduncus","elatine_sp","elatine_minima","eleocharis_sp","eleocharis_robbinsii","eriocaulon_aquaticum","fontinalis_sullivantii","isoetes_sp","littorella_uniflora","myriophyllum_farwellii","nitellopsis_sp","potamogeton_bicupulatus","potamogeton_diversifolius","potamogeton_hillii","potamogeton_vaseyi","ruppia_cirrhosa","schoenoplectus_subterminalis","scorpidium_scorpioides","stuckenia_sp","utricularia_purpurea","veronica_americana","heteranthera_sp","vallisneria_sp","taxa_rich","vegetated","EWM","native_rich","native_vegetated","survey_taxa_rich","survey_native_rich","LK_LZACRES"
"2604",2604,"42004300","mckay",2009-06-19,2009,6,170,0,0,0,0,0,0,0.0144927536231884,0,0.0144927536231884,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0289855072463768,0,0.0434782608695652,0.0289855072463768,3,3,NA
"2605",2605,"42006000","mahlke marsh",2011-06-06,2011,6,157,0.0789473684210526,0,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0.5,0,0.631578947368421,0.5,3,3,NA
"2606",2606,"42007100","sanderson",2009-06-08,2009,6,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0.03125,0.03125,1,1,NA
"2607",2607,"42008900","highpoint",2012-08-20,2012,8,233,0.315789473684211,0,0,0,0,0,0.473684210526316,0,0.368421052631579,0,0,0,0,0,0.289473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60526315789474,0.684210526315789,0,1.60526315789474,0.684210526315789,7,7,NA
"2608",2608,"42009900","conger's slough",2005-07-18,2005,7,199,0.0882352941176471,0,0,0,0,0,0,0,0.382352941176471,0.911764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38235294117647,1,0,1.38235294117647,1,3,3,NA
"2609",2609,"42010200","schrunk slough",2012-08-20,2012,8,233,1,0,0,0,0,0,0.818181818181818,0,0.590909090909091,0.909090909090909,0,0,0.772727272727273,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40909090909091,1,0,4.40909090909091,1,9,9,NA
"2610",2610,"42010800","furgamme wma",2012-08-20,2012,8,233,0,0,0,0,0,0,0,0,0.0769230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07692307692308,1,0,1.07692307692308,1,2,2,NA
"2611",2611,"42011100","se clifton wma",2009-06-15,2009,6,166,0.888888888888889,0,0,0,0,0,0,0,0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44444444444444,1,0,1.44444444444444,1,3,3,NA
"2612",2612,"42011400","leedom slough",2012-08-16,2012,8,229,0.923076923076923,0,0,0,0,0,0.0769230769230769,0,1,0.153846153846154,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23076923076923,1,0,3.23076923076923,1,7,7,NA
"2613",2613,"43006300","unnamed",2009-07-21,2009,7,202,0,0,0,0,0,0,0,0,0.113636363636364,0.477272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590909090909091,0.5,0,0.590909090909091,0.5,2,2,NA
"2614",2614,"43008800","ward",2012-07-10,2012,7,192,0.225806451612903,0,0,0,0,0,0,0,0.870967741935484,0.129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2258064516129,0.870967741935484,0,1.2258064516129,0.870967741935484,3,3,NA
"2615",2615,"43009800","eagle",2011-08-09,2011,8,221,0.232,0,0,0,0,0,0.032,0,0.584,0.272,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672,0.848,0,1.672,0.848,7,7,NA
"2616",2616,"43009800","eagle",2013-08-07,2013,8,219,0.227642276422764,0,0,0,0,0,0.040650406504065,0,0.51219512195122,0.032520325203252,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0.00813008130081301,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967479674796748,0.650406504065041,0,0.967479674796748,0.650406504065041,7,7,NA
"2617",2617,"43011500","cedar",2004-07-08,2004,7,190,0.0652173913043478,0.0108695652173913,0,0,0,0,0,0,0.217391304347826,0.0108695652173913,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108695652173913,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347826086956522,0.271739130434783,0,0.33695652173913,0.271739130434783,7,6,1860.01
"2618",2618,"44001400","south twin",2008-06-09,2008,6,161,0.0851648351648352,0,0.0549450549450549,0,0,0.101648351648352,0.25,0,0.0879120879120879,0.612637362637363,0,0,0.184065934065934,0,0.00274725274725275,0,0,0,0.0576923076923077,0,0,0,0,0,0,0.14010989010989,0.401098901098901,0.0686813186813187,0.233516483516484,0,0.0412087912087912,0,0,0,0,0,0,0,0.112637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43406593406593,0.766483516483517,0,2.43406593406593,0.766483516483517,15,15,585.98
"2619",2619,"44001400","south twin",2009-07-06,2009,7,187,0.131147540983607,0,0.0573770491803279,0.00273224043715847,0.0218579234972678,0.114754098360656,0.254098360655738,0,0.112021857923497,0.628415300546448,0,0,0.183060109289617,0.00546448087431694,0.00273224043715847,0,0,0,0.0983606557377049,0,0,0,0,0,0,0.158469945355191,0.396174863387978,0.112021857923497,0.174863387978142,0,0.0300546448087432,0,0.12568306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60928961748634,0.765027322404372,0,2.60928961748634,0.765027322404372,18,18,585.98
"2620",2620,"44001400","south twin",2011-07-05,2011,7,186,0.238693467336683,0,0.0678391959798995,0.00251256281407035,0.0201005025125628,0.00753768844221105,0.256281407035176,0,0.115577889447236,0.50251256281407,0,0,0.153266331658291,0.0175879396984925,0.00753768844221105,0,0,0,0.115577889447236,0,0,0,0,0,0,0.130653266331658,0.366834170854271,0.105527638190955,0.0728643216080402,0,0.0402010050251256,0,0.108040201005025,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3391959798995,0.781407035175879,0,2.3391959798995,0.781407035175879,21,21,585.98
"2621",2621,"44001400","south twin",2014-07-23,2014,7,204,0.278061224489796,0,0.086734693877551,0,0.125,0,0.255102040816327,0,0.0561224489795918,0.709183673469388,0,0,0.183673469387755,0,0,0,0,0,0.0612244897959184,0,0,0,0,0,0,0.11734693877551,0.387755102040816,0.0102040816326531,0.204081632653061,0,0.0229591836734694,0,0,0,0,0,0,0,0,0,0.0280612244897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53316326530612,0.956632653061224,0,2.53316326530612,0.956632653061224,15,15,585.98
"2622",2622,"44012100","snetsinger",2005-08-10,2005,8,222,0.36,0,0.04,0.08,0,0,0.88,0,0.04,0.04,0,0,0.24,0,0.08,0,0,0,0.76,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,1,0,2.88,1,10,10,NA
"2623",2623,"44012200","wakefield",2005-08-10,2005,8,222,0.0416666666666667,0,0,0,0,0,0.541666666666667,0,0.291666666666667,0.166666666666667,0,0,0.958333333333333,0,0.0416666666666667,0,0,0,0.75,0,0,0,0,0,0,0,0,0.166666666666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08333333333333,0.958333333333333,0,3.08333333333333,0.958333333333333,9,9,NA
"2624",2624,"44014200","edwin",2013-07-31,2013,7,212,0.741379310344828,0,0,0,0,0,0,0,0.0517241379310345,0.0344827586206897,0,0,0.0517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379310344827586,0,0,0,0,0,0,0,1.32758620689655,0.793103448275862,0,1.32758620689655,0.793103448275862,6,6,NA
"2625",2625,"44016900","little vanose",2012-07-16,2012,7,198,0.703703703703704,0,0,0,0,0,0.037037037037037,0,0.37037037037037,0.259259259259259,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59259259259259,0.888888888888889,0,1.59259259259259,0.888888888888889,6,6,127.91
"2626",2626,"44017900","vanose",2012-07-19,2012,7,201,0.0263157894736842,0,0,0,0,0,0,0,0.289473684210526,0.710526315789474,0,0,0.236842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36842105263158,0.894736842105263,0,1.36842105263158,0.894736842105263,6,6,NA
"2627",2627,"44022100","warren",2012-07-18,2012,7,200,0.583333333333333,0,0,0,0,0,0,0,0.888888888888889,0.0555555555555556,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61111111111111,0.916666666666667,0,1.61111111111111,0.916666666666667,4,4,NA
"2628",2628,"44022300","aspinwall",2005-08-10,2005,8,222,0.0178571428571429,0,0,0,0,0,0,0,0.571428571428571,0.321428571428571,0,0,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,1.42857142857143,0.785714285714286,0,1.42857142857143,0.785714285714286,7,7,NA
"2629",2629,"44022300","aspinwall",2012-08-01,2012,8,214,0,0,0,0,0,0,0,0,0.545454545454545,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0.818181818181818,0.545454545454545,0,0.818181818181818,0.545454545454545,5,5,NA
"2630",2630,"44022400","chief",2005-08-10,2005,8,222,0.0217391304347826,0,0,0,0,0,0,0,0.108695652173913,0.630434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,1.17391304347826,0.782608695652174,0,1.17391304347826,0.782608695652174,7,7,NA
"2631",2631,"44022400","chief",2012-08-01,2012,8,214,0,0,0,0,0,0,0,0,0.4,0.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,1.4,1,0,1.4,1,4,4,NA
"2632",2632,"44022700","unnamed",2013-08-12,2013,8,224,0,0,0,0,0,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,1.70833333333333,0.958333333333333,0,1.70833333333333,0.958333333333333,5,5,NA
"2633",2633,"44024200","beaulieu",2013-07-24,2013,7,205,0.0277777777777778,0,0,0,0,0,0,0,0.472222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,1.52777777777778,1,0,1.52777777777778,1,4,4,NA
"2634",2634,"44024200","beaulieu",2014-07-30,2014,7,211,0.0512820512820513,0,0,0,0,0,0,0,0.923076923076923,0.128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30769230769231,0.948717948717949,0,1.30769230769231,0.948717948717949,5,5,NA
"2635",2635,"44024700","unnamed",2012-07-31,2012,7,213,0.0689655172413793,0,0,0,0,0,0,0,0.275862068965517,0.793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6551724137931,0.96551724137931,0,1.6551724137931,0.96551724137931,5,5,NA
"2636",2636,"44025500","moore",2013-06-27,2013,6,178,0.8,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,1.6,0.933333333333333,0,1.6,0.933333333333333,4,4,NA
"2637",2637,"44025800","unnamed",2013-08-12,2013,8,224,0,0,0,0,0,0,0,0,0,0.75,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,1.8125,0.96875,0,1.8125,0.96875,5,5,NA
"2638",2638,"44026400","frog",2013-06-25,2013,6,176,0.738095238095238,0,0,0,0,0,0,0,0.0952380952380952,0.380952380952381,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54761904761905,0.833333333333333,0,1.54761904761905,0.833333333333333,6,6,NA
"2639",2639,"45000100","thief",2004-07-13,2004,7,195,0.205128205128205,0,0.0205128205128205,0,0,0,0.0205128205128205,0,0,0.143589743589744,0,0,0.164102564102564,0,0.123076923076923,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512820512820513,0,0,0,0,0.00512820512820513,0,0,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364102564102564,0,0,0,0,1.13846153846154,0.707692307692308,0,1.13846153846154,0.707692307692308,12,12,6896.16
"2640",2640,"45000100","thief",2007-07-10,2007,7,191,0.0121212121212121,0,0.0181818181818182,0,0,0,0.0121212121212121,0,0.2,0.309090909090909,0,0,0.527272727272727,0.00606060606060606,0.284848484848485,0.00606060606060606,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0.0303030303030303,0.224242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236363636363636,0,0,0,0,0,0,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91515151515152,0.854545454545454,0,1.91515151515152,0.854545454545454,14,14,6896.16
"2641",2641,"45000100","thief",2010-07-19,2010,7,200,0.0355029585798817,0,0.195266272189349,0,0,0,0.0710059171597633,0,0.260355029585799,0.408284023668639,0,0,0.686390532544379,0.00591715976331361,0.313609467455621,0.0118343195266272,0,0,0.0650887573964497,0,0,0,0,0,0,0,0.165680473372781,0.0532544378698225,0.201183431952663,0,0.00591715976331361,0,0,0,0,0.0177514792899408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260355029585799,0,0,0,0,0,0,0,0,0.171597633136095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532544378698225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98224852071006,0.958579881656805,0,2.98224852071006,0.958579881656805,18,18,6896.16
"2642",2642,"45001100","east park wma",2014-08-28,2014,8,240,0.418604651162791,0,0,0,0,0,0.302325581395349,0,0.581395348837209,0.604651162790698,0,0,0.558139534883721,0,0.488372093023256,0.0697674418604651,0,0,0.0697674418604651,0,0,0,0,0,0,0,0.534883720930233,0.0465116279069767,0.116279069767442,0,0,0,0,0,0,0.162790697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13953488372093,0.930232558139535,0,4.13953488372093,0.930232558139535,13,13,NA
